"path","filename","lineNumber","line"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\Parameters.cs","Parameters.cs","1121","            m_QueryObj.PutItem ( ToolTokens.EQPUSAGETYPE, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""EQP_USAGETYPE_TOOLSTRING"");"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\Parameters.cs","Parameters.cs","1122","            m_QueryObj.PutItem ( ToolTokens.ISSWITCHEDON, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""True"" );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\Parameters.cs","Parameters.cs","1123","            m_QueryObj.PutItem ( ToolTokens.TOOLSTRINGGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, parentGUID);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\PresentationBase.cs","PresentationBase.cs","325","        internal virtual void SetDocument(ISlbDscDocument document)"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\PresentationBase.cs","PresentationBase.cs","945","        protected ISlbDscCollection GetCollection(int collectionToken)"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\PresentationBase.cs","PresentationBase.cs","947","            ISlbDscCollection collection = null;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\PresentationBase.cs","PresentationBase.cs","949","            foreach (ISlbDscDocument document in m_DocumentList)"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\PresentationBase.cs","PresentationBase.cs","962","        protected ISlbDscCollection FilterCollection(ISlbDscCollection collection, string constraintXml)"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","22","		private ISlbDscEnsembleCatalog				m_EnsembleCatalogDoc;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","23","		private ISlbDscToolStringDocument			m_ToolStringDoc;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","26","		private ISlbDscEnsembleCollection			m_EnsembleCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","27","		private ISlbDscToolStringCollection			m_ToolStringCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","28","		private ISlbDscToolCollection				m_ToolCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","29","		private ISlbDscCollection					m_CATSummaryRecCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","88","			m_QueryObj = new DscQuery();"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","99","			m_ToolStringCollection	= m_CollectionMap[DscDocumentCollectionTokens.DSC_COL_TOOL_STRING] as ISlbDscToolStringCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","100","			m_ToolCollection		= m_CollectionMap[DscDocumentCollectionTokens.DSC_COL_TOOL]		as ISlbDscToolCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","101","			m_EnsembleCollection	= m_CollectionMap[DscDocumentCollectionTokens.DSC_COL_ENSEMBLE]	as ISlbDscEnsembleCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","102","			m_CATSummaryRecCollection = m_CollectionMap[DscDocumentCollectionTokens.DSC_COL_CAT_SUMMARY_RECORD]	as ISlbDscCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","109","			foreach ( ISlbDscDocument document in documentList )"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","111","				if ( document is ISlbDscEnsembleCatalog )"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","113","					m_EnsembleCatalogDoc = ( ISlbDscEnsembleCatalog )document;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","115","				else if ( document is ISlbDscToolStringDocument )"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","117","					m_ToolStringDoc = ( ISlbDscToolStringDocument )document;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","123","				m_EnsembleCatalogDoc.PrimeCollection( DscDocumentCollectionTokens.DSC_COL_CAT_SUMMARY_RECORD );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","128","				m_ToolStringDoc.PrimeCollection( DscDocumentCollectionTokens.DSC_COL_ENSEMBLE );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","129","				m_ToolStringDoc.PrimeCollection( DscDocumentCollectionTokens.DSC_COL_TOOL_STRING );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","130","				m_ToolStringDoc.PrimeCollection( DscDocumentCollectionTokens.DSC_COL_TOOL );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","192","		private ISlbDscCollection GetCollectionForToken ( int collectionToken )"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","194","			ISlbDscCollection collection = null;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","197","			foreach ( ISlbDscDocument document in m_DocumentList )"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","360","                       new ISlbDscCollection[] {m_ToolStringCollection, m_ToolCollection}) )"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","363","                m_QueryObj.PutItem ( ToolStringTokens.TOOLSTRINGUSAGETC, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""EQP_USAGETYPE_TOOLSTRING"");"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","416","            m_QueryObj.PutItem (ToolTokens.EQPUSAGETYPE, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""EQP_USAGETYPE_TOOLSTRING"");"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","417","            m_QueryObj.PutItem ( ToolTokens.ISSWITCHEDON, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""True"" );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","418","            m_QueryObj.PutItem ( ToolTokens.TOOLSTRINGGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, parentGUID);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","499","                m_QueryObj.PutItem ( ToolTokens.EQPUSAGETYPE, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""EQP_USAGETYPE_TOOLSTRING"");"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","500","                m_QueryObj.PutItem ( ToolTokens.ISSWITCHEDON, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""True"");"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","501","                m_QueryObj.PutItem ( ToolTokens.TOOLSTRINGGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, info.GUID);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","572","                    m_QueryObj.PutItem( CATSummaryRecordTokens.ENSEMBLEPROGID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ensembleInfo.EnsembleProgID);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","620","                m_QueryObj.PutItem ( EnsembleTokens.TOOLGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, parentEnsembleGUID);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOffline.cs","SummaryOffline.cs","752","		internal override void SetDocument(DSClients.ISlbDscDocument document)"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","22","		private ISlbWellLogDocument					m_WLD;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","24","		private ISlbDscCollection				    m_JobCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","25","        private ISlbDscCollection                   m_WellCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","26","        private ISlbDscCollection                   m_BoreholeCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","27","        private ISlbDscCollection                   m_DARCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","28","        private ISlbDscCollection                   m_LAPCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","29","		private ISlbDscCollection					m_ParameterCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","30","		private ISlbDscCollection					m_EnsembleCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","31","		private ISlbDscSummaryRecordCollection		m_SummaryRecordCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","34","		private DSClients.ISlbDscSort               m_DscSort;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","279","                new ISlbDscCollection[] {m_JobCollection, m_WellCollection, m_BoreholeCollection, m_DARCollection, m_LAPCollection,  m_SummaryRecordCollection}) )"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","345","				m_QueryObj.PutItem ( DataAcquisitionRunTokens.DARSTATUSTYPE, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""DAR_ACTIVE"" );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","346","				m_QueryObj.PutItem ( DataAcquisitionRunTokens.ORIGINTYPE, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""HORIZON_REAL_TIME"" );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","470","            m_QueryObj.PutItem(EnsembleTokens.ENSEMBLEPROGID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""Slb.WSD.Well.Ensemble"");"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","478","            m_QueryObj.PutItem(ParameterTokens.OSDDCODE, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""WN"");"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","479","            m_QueryObj.PutItem(ParameterTokens.ENTITYGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, wsdEnsembleGuid);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","553","				m_QueryObj.PutItem(DataAcquisitionRunTokens.GUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, m_ScopingRunGUID);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","556","                DscQueryType_t.DSC_QUERY_NOT_IN,"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","701","			m_DscSort.PutItem(LogicalAcqPassTokens.CREATEDATE, -1, CollectionSortingOrder_t.SORTING_ORDER_ASCENDING);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","703","            m_QueryObj.PutItem(LogicalAcqPassTokens.DARGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, runGuid);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","705","            using (DscReadLock readLock = new DscReadLock(new ISlbDscCollection[] { m_LAPCollection, m_SummaryRecordCollection }))"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","717","                m_QueryObj.PutItem(SummaryRecordTokens.LAPGUID, -1, DscQueryType_t.DSC_QUERY_IN, lapGuids);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","755","                m_QueryObj.PutItem(SummaryRecordTokens.LAPGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ((ItemInfo)intervalNode.Tag).GUID);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","946","			m_DscSort.PutItem(DataAcquisitionRunTokens.RUNNO, -1, CollectionSortingOrder_t.SORTING_ORDER_ASCENDING);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","954","				m_QueryObj.PutItem(DataAcquisitionRunTokens.GUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, m_ScopingRunGUID);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","957","                DscQueryType_t.DSC_QUERY_NOT_IN,"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1152","                    m_DscSort.PutItem(LogicalAcqPassTokens.CREATEDATE, -1, CollectionSortingOrder_t.SORTING_ORDER_ASCENDING);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1156","                    m_QueryObj.PutItem(LogicalAcqPassTokens.DARGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, info.GUID);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1157","                    m_QueryObj.PutItem(LogicalAcqPassTokens.LAPSTATUSTYPE, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""LAP_CLOSED"");"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1159","                    m_QueryObj.PutItem(LogicalAcqPassTokens.DARGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, info.GUID);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1160","                    m_QueryObj.PutItem(LogicalAcqPassTokens.LAPSTATUSTYPE, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""LAP_ACTIVE"");"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1275","            m_QueryObj.PutItem(SummaryRecordTokens.LAPGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, info.GUID);"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1564","		internal override void SetDocument(ISlbDscDocument document)"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1571","			foreach ( ISlbDscDocument document in documentList )"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1573","				if ( document is ISlbWellLogDocument )"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1582","				m_WLD.PrimeCollection( DscDocumentCollectionTokens.DSC_COL_JOB );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1583","				m_WLD.PrimeCollection( DscDocumentCollectionTokens.DSC_COL_WELL );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1584","				m_WLD.PrimeCollection( DscDocumentCollectionTokens.DSC_COL_BOREHOLE );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1585","				m_WLD.PrimeCollection( DscDocumentCollectionTokens.DSC_COL_DATA_ACQUISITION_RUN );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1586","				m_WLD.PrimeCollection( DscDocumentCollectionTokens.DSC_COL_LOGICAL_ACQ_PASS );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1587","				m_WLD.PrimeCollection( DscDocumentCollectionTokens.DSC_COL_STATION );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1588","				m_WLD.PrimeCollection( DscDocumentCollectionTokens.DSC_COL_SUMMARY_RECORD );"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1632","			m_QueryObj = new DscQuery();"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1633","			m_DscSort = new DscSort();"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1669","			m_JobCollection	= m_SummaryOnlineHashCollection[DscDocumentCollectionTokens.DSC_COL_JOB] as ISlbDscCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1670","            m_WellCollection = m_SummaryOnlineHashCollection[DscDocumentCollectionTokens.DSC_COL_WELL] as ISlbDscCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1671","            m_BoreholeCollection = m_SummaryOnlineHashCollection[DscDocumentCollectionTokens.DSC_COL_BOREHOLE] as ISlbDscCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1672","            m_DARCollection = m_SummaryOnlineHashCollection[DscDocumentCollectionTokens.DSC_COL_DATA_ACQUISITION_RUN] as ISlbDscCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1673","            m_LAPCollection = m_SummaryOnlineHashCollection[DscDocumentCollectionTokens.DSC_COL_LOGICAL_ACQ_PASS] as ISlbDscCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1674","			m_ParameterCollection = m_SummaryOnlineHashCollection[DscDocumentCollectionTokens.DSC_COL_PARAMETER] as ISlbDscCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1675","			m_SummaryRecordCollection = m_SummaryOnlineHashCollection[DscDocumentCollectionTokens.DSC_COL_SUMMARY_RECORD] as ISlbDscSummaryRecordCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1676","			m_EnsembleCollection = m_SummaryOnlineHashCollection[DscDocumentCollectionTokens.DSC_COL_ENSEMBLE] as ISlbDscCollection;"
"HzProductsAPI\GCFramework\DataBrowser\DisplayModes\SummaryOnline.cs","SummaryOnline.cs","1726","		private ISlbDscCollection GetCollectionForToken ( int collectionToken )"
