FileName, AdjustedDuplicateLOC
HzAutoTest\TestTools\AKT\TnD\AKT_TnDShopSubTask.h,12
HzAutoTest\TestTools\AKT\TnD\AKT_TnDSubTask.cpp,15
HzAutoTest\TestTools\AKT\TnD\AKT_TnDSubTask.h,12
HzAutoTest\TestTools\AKT\TnD\AKT_TnDTask.cpp,15
HzAutoTest\TestTools\DnMAKT\Acquisition\DnMAKT_ADNHSPMAcqModuleImpl.cpp,8
HzAutoTest\TestTools\DnMAKT\Acquisition\DnMAKT_ADNHSPMAcqModuleImpl.h,8
HzAutoTest\TestTools\DnMAKT\Acquisition\DnMAKT_TFFModule.h,11
HzAutoTest\TestTools\DnMAKT\Common\DnMAKT_BaseChannels.h,38
HzAutoTest\TestTools\DnMAKT\Computation\DnMAKT_DepthFilterImpl.h,14
HzAutoTest\TestTools\DnMAKT\Computation\DnMAKT_RhoModuleImplRt.h,9
HzAutoTest\TestTools\DnMAKT\Equipment\DnMAKT_Tool.cpp,10
HzAutoTest\TestTools\DnMAKT\Survey\DnMAKT_LongSurvey_DfModule.cpp,12
HzAutoTest\TestTools\DnMAKT\Survey\DnMAKT_LongSurvey_DfModule.h,18
HzAutoTest\TestTools\T_EDTCH\T_EdtchToolSegment.cpp,23
HzAutoTest\Util\AuxDataHelper.cs,44
HzAutoTest\Util\ContextManagerHelper.cs,129
HzAutoTest\Util\DSJobSetupHelper.cs,20
HzAutoTest\Util\EquipmentSetupHelper.cs,169
HzAutoTest\Util\ProcessHelper.cs,254
HzAutoTest\Util\RunManagerHelper.cs,191
HzFramework\Acquisition\CmdHandler\CmdHandler.cpp,18
HzFramework\Acquisition\DataPump\AcqCaliCoefReader.h,18
HzFramework\Acquisition\DataPump\AcqSettingReader.h,18
HzFramework\Acquisition\DataPump\CableSpeed.cpp,9
HzFramework\Acquisition\DataPump\DataPump.cpp,11
HzFramework\Acquisition\DataPump\HSPMDataPump.cpp,60
HzFramework\Acquisition\DataPump\TelMsgMonitor.cpp,56
HzFramework\Acquisition\DataPump\WLDataPump.cpp,136
HzFramework\Acquisition\GTest\Acquisition_GTest\AcquisitionParameterHelperTest.cpp,28
HzFramework\Acquisition\GTest\Acquisition_GTest\CmdHandlerTest.cpp,14
HzFramework\Acquisition\GTest\Acquisition_GTest\DlisGeoModelTEST.cpp,26
HzFramework\Acquisition\GTest\Acquisition_GTest\HSPM\HSPMFrontEndTest.cpp,30
HzFramework\Acquisition\GTest\Acquisition_GTest\LasGeoModelTEST.cpp,26
HzFramework\Acquisition\GTest\Acquisition_GTest\Planck\AcqModuleProcessorTest.cpp,16
HzFramework\Acquisition\GTest\Acquisition_GTest\Planck\PlanckUtilsTest.cpp,15
HzFramework\Acquisition\GTest\Acquisition_GTest\PlanckUtilsTest.cpp,15
HzFramework\Acquisition\GTest\Acquisition_GTest\TFFChannelManagerTest.cpp,64
HzFramework\Acquisition\GTest\Acquisition_GTest\WLDataPumpTest.cpp,170
HzFramework\Acquisition\Planck\PlanckManagedAdapter_MsTest\MarshalingConverterTest.cpp,14
HzFramework\Acquisition\SimGeoModels\DlisGeoModel.cpp,89
HzFramework\Acquisition\SimGeoModels\DlisGeoModel.h,22
HzFramework\Acquisition\SimGeoModels\LasGeoModel.cpp,89
HzFramework\Acquisition\SimGeoModels\LasGeoModel.h,22
HzFramework\Acquisition\TimeFrameFile\Frame.cpp,133
HzFramework\Acquisition\TimeFrameFile\TFFChannelManager.cpp,21
HzFramework\Acquisition\TimeFrameFile\TFFReader.cpp,21
HzFramework\Acquisition\ToolCtrlManager\DataBinder.cpp,14
HzFramework\Acquisition\ToolCtrlManager\StatusSlot.cpp,10
HzFramework\Common\Cursors\ChannelCursors.cpp,44
HzFramework\Common\Cursors\FrameCursors.cpp,24
HzFramework\Common\Cursors\GTest\CSlbChannelReadCursorTest.cpp,86
HzFramework\Common\Cursors\GTest\CSlbFrameReadCursorTest.cpp,86
HzFramework\Common\Cursors\GTest\CSlbParameterReadCursorTest.cpp,34
HzFramework\Common\Cursors\Test\FrameCursorsTest.cpp,32
HzFramework\Common\EventDispatcher\PublishEvent.h,14
HzFramework\Common\LocalComputationService\AutoTest\LCDefinition\LCDefinitionChannelTest.cpp,16
HzFramework\Common\LocalComputationService\AutoTest\LCDefinition\LCDefinitionParameterTest.cpp,16
HzFramework\Common\LocalComputationService\AutoTest\LCDefinition\MockObject.h,10
HzFramework\Common\LocalComputationService\LCDefinition\Inputs.cpp,7
HzFramework\Common\LocalComputationService\LCDefinition\Outputs.cpp,7
HzFramework\Common\Medic\HzMedicUI\AboutForm.cs,43
HzFramework\Common\Survey\TrajectoryCalculator\SurveyComputation.cpp,68
HzFramework\Common\Survey\TrajectoryCalculator\TrajectoryCalc.cpp,64
HzFramework\Common\Survey\TVDTransformer\DepthTVDConverter.cpp,48
HzFramework\Common\Survey\TVDTransformer\TVDRepresentation.cpp,56
HzFramework\Common\Survey\TVDTransformer\TVDRepresentationImpl.h,62
HzFramework\Common\ToolString\ToolStringHandler\ConnectedEquipments.cpp,24
HzFramework\Common\ToolString\ToolStringHandler\DescHandler.cpp,14
HzFramework\Common\ToolString\ToolStringHandler\ElementContainer.cpp,14
HzFramework\Common\ToolString\ToolStringHandler\EquipmentContainer.cpp,14
HzFramework\Common\ToolString\ToolStringHandler\gTest\ToolStringHandler_GTest\CommonMockMethod.cpp,8
HzFramework\Common\ToolString\ToolStringHandler\gTest\ToolStringHandler_GTest\ComputationContainerTest.cpp,16
HzFramework\Common\ToolString\ToolStringHandler\gTest\ToolStringHandler_GTest\DescHandlerTest.cpp,24
HzFramework\Common\ToolString\ToolStringHandler\gTest\ToolStringHandler_GTest\FakeToolstringCreator.cpp,20
HzFramework\Common\ToolString\ToolStringHandler\gTest\ToolStringHandler_GTest\SlbToolstringHandlerTest.cpp,1499
HzFramework\Common\ToolString\ToolStringHandler\gTest\ToolStringHandler_GTest\SurfaceEquipmentContainerTest.cpp,8
HzFramework\Common\ToolString\ToolStringHandler\gTest\ToolStringHandler_GTest\ToolStringDynamicConfiguratorTest.cpp,24
HzFramework\Common\ToolString\ToolStringHandler\gTest\ToolStringHandler_GTest\ToolZeroHandlerTest.cpp,48
HzFramework\Common\ToolString\ToolStringHandler\PropContainer.cpp,16
HzFramework\Common\ToolString\ToolStringHandler\PropHandler.cpp,34
HzFramework\Common\ToolString\ToolStringHandler\SlbToolStringHandler.cpp,72
HzFramework\Common\ToolString\ToolStringHandler\SlbToolStringHandler.h,26
HzFramework\Common\ToolString\ToolStringHandler\XMLHandler.cpp,14
HzFramework\Computation\CmpGates\BitGates.h,102
HzFramework\Computation\CmpGates\CountRateGates.h,32
HzFramework\Computation\CmpGates\GateBase.h,110
HzFramework\Computation\CmpGates\gTest\AkimaGateTest.cpp,75
HzFramework\Computation\CmpGates\gTest\ArithmeticMeanGateTest.cpp,14
HzFramework\Computation\CmpGates\gTest\CAngularInterpGateTest.cpp,29
HzFramework\Computation\CmpGates\gTest\CLastOutputNAGateTest.cpp,11
HzFramework\Computation\CmpGates\gTest\CLastPeakGateTest.cpp,37
HzFramework\Computation\CmpGates\gTest\CLinearInterpGateTest.cpp,27
HzFramework\Computation\CmpGates\gTest\CLogInterpGateTest.cpp,29
HzFramework\Computation\CmpGates\gTest\CMaxAbsoluteGateTest.cpp,20
HzFramework\Computation\CmpGates\gTest\CNearestNAUSGateTest.cpp,9
HzFramework\Computation\CmpGates\gTest\CNearestUSGateTest.cpp,9
HzFramework\Computation\CmpGates\gTest\CPackGateTest.cpp,18
HzFramework\Computation\CmpGates\MeanGates.h,89
HzFramework\Computation\Domain\CmpModuleEntry.cpp,14
HzFramework\Computation\Domain\CmpModuleInput.cpp,7
HzFramework\Computation\Domain\CmpModuleOutput.cpp,15
HzFramework\Computation\Domain\gTest\ParameterCollector_ChangeParameter_Tests.cpp,14
HzFramework\Computation\Domain\gTest\TestableModuleInputOutputChannel.h,38
HzFramework\Computation\Gating\GateOneInputScalarChannel.h,12
HzFramework\Computation\Gating\GateOneInputVectorChannel.h,12
HzFramework\Computation\Gating\GateTwoInputsVectorChannel.h,8
HzFramework\Computation\Gating\GateTwoInputsVectorVectorChannel.h,8
HzFramework\Computation\ParallelIntegration\merge_node.h,22
HzFramework\Computation\Samples\TestCmpGates\TestAkima.cpp,73
HzFramework\Computation\Samples\TestCmpGates\TestArithmeticMean.cpp,14
HzFramework\Computation\Samples\TestCmpGates\TestInterpolation.cpp,83
HzFramework\Computation\Samples\TestCmpGates\TestLastOutput.cpp,11
HzFramework\Computation\Samples\TestCmpGates\TestMaximumAbsolute.cpp,20
HzFramework\Computation\Samples\TestCmpGates\TestNearest.cpp,18
HzFramework\Computation\Samples\TestCmpGates\TestPack.cpp,18
HzFramework\Computation\Samples\TestCmpGates\TestPeak.cpp,37
HzFramework\Computation\Samples\TestCmpGating\TestCmpGating.cpp,75
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_10.cpp,12
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_10.h,90
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_11.h,48
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_12.h,48
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_2.h,33
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_3.h,33
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_4.h,33
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_5.h,61
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_6.cpp,11
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_6.h,90
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_7.cpp,12
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_7.h,90
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_8.h,90
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_9.cpp,11
HzFramework\Computation\Samples\TestCmpModules\TestCmpAcqMod_9.h,90
HzFramework\Computation\Samples\TestCmpModules\TestCmpModule_1.h,16
HzFramework\Computation\Samples\TestCmpModules\TestCmpModule_2.h,16
HzFramework\Computation\Samples\TestCmpModules\TestCmpModule_3.h,16
HzFramework\Computation\Samples\TestCmpModules\TestCmpModule_4.h,28
HzFramework\Computation\Samples\TestCmpModules\TestCmpModule_5.h,28
HzFramework\Computation\Samples\TestDomain\TestDomain.cpp,119
HzFramework\Computation\Samples\TestNetwork\TestNetwork.cpp,192
HzFramework\Computation\Samples\TestParameterNetwork\TestParameterNetwork.cpp,80
HzFramework\Computation\Samples\TestSSNetwork\TestSSNetwork.cpp,321
HzFramework\Computation\Topology\CmpTopologyManager.h,20
HzFramework\Computation\Topology\cmptopologymanager.mrg.h,20
HzFramework\ComputationTest\IntegrationTest\FakeDsc.Test\DBSpecUtilityTest.cs,12
HzFramework\ComputationTest\IntegrationTest\FakeDSC\TableTokenMap.cs,12
HzFramework\ComputationTest\IntegrationTest\FakeModule\ConfigurableFakeModuleBase.cpp,75
HzFramework\ComputationTest\IntegrationTest\FakeModule\FakeStationModle.cpp,33
HzFramework\ComputationTest\IntegrationTest\FakeModule\FakeTimeCaliModle.cpp,33
HzFramework\ComputationTest\IntegrationTest\FakeModuleTest\LCServiceMockObject.h,22
HzFramework\ComputationTest\IntegrationTest\Tools\CollectionDataAccessor\CollectionClolumnDef.cs,21
HzFramework\ComputationTest\IntegrationTest\Tools\CollectionDataAccessor\CommonDef.cs,7
HzFramework\ComputationTest\IntegrationTest\Tools\CollectionDataAccessor\datadefs.cs,187
HzFramework\ComputationTest\IntegrationTest\Tools\CollectionDataAccessor\dataprocess.cs,131
HzFramework\ComputationTest\IntegrationTest\Tools\TestCaseDataGenerator.Test\ModuleRunAnalyzerTest.cs,204
HzFramework\ComputationTest\IntegrationTest\Tools\TestCaseDataGenerator.Test\RecipeScissorsTest.cs,22
HzFramework\ComputationTest\IntegrationTest\Validator\BulkDataComparer.cs,10
HzFramework\ComputationTest\IntegrationTest\Validator\Helper.cs,13
HzFramework\DataStore\Clients\BulkData\BulkDataStoreAbsentReader.h,31
HzFramework\DataStore\Clients\BulkData\BulkDataStoreCompositeReader.cpp,96
HzFramework\DataStore\Clients\BulkData\BulkDataStoreCompositeReader.h,99
HzFramework\DataStore\Clients\BulkData\BulkDataStoreFileReader.h,65
HzFramework\DataStore\Clients\BulkData\BulkDataStoreIntegratedSummaryReader.h,137
HzFramework\DataStore\Clients\BulkData\BulkDataStoreReaderBase.cpp,8
HzFramework\DataStore\Clients\BulkData\BulkDataStoreStationReader.h,137
HzFramework\DataStore\Clients\BulkData\BulkDataStoreTimeDepthEditReader.h,18
HzFramework\DataStore\Clients\BulkData\DscCollector.cpp,9
HzFramework\DataStore\Clients\BulkData\DscRepresentation.cpp,26
HzFramework\DataStore\Clients\BulkData\DscRepresentationCollection.cpp,26
HzFramework\DataStore\Clients\BulkData\DscResultReader.h,20
HzFramework\DataStore\Clients\BulkData\dscsummaryrecordcollection.cpp,9
HzFramework\DataStore\Clients\BulkData\DscSummaryRecordCollector.cpp,54
HzFramework\DataStore\Clients\BulkData\Test\BulkDataStoreContextManager.cpp,10
HzFramework\DataStore\Clients\BulkData\Test\BulkDataStorePerfTestHelper.cpp,61
HzFramework\DataStore\Clients\BulkData\Test\BulkDataStoreReaderATHelper.cpp,155
HzFramework\DataStore\Clients\BulkData\Test\BulkDataStoreWriterATHelper.cpp,53
HzFramework\DataStore\Clients\BulkData\Test\ConfiguredReaderContextManager.cpp,30
HzFramework\DataStore\Clients\BulkData\Test\ConfiguredReaderTest.cpp,945
HzFramework\DataStore\Clients\BulkData\Test\DscCollectorATDerived.cpp,7
HzFramework\DataStore\Clients\BulkData\Test\DscCollectorATHelper.cpp,75
HzFramework\DataStore\Clients\BulkData\Test\DscCollectorTest.cpp,140
HzFramework\DataStore\Clients\CalibrationPackage\DscCalibrationCollection.h,8
HzFramework\DataStore\Clients\CalibrationPackage\DscCatCalibrationCollection.h,8
HzFramework\DataStore\Clients\Common\DSServer.cpp,8
HzFramework\DataStore\Clients\ContextInfo\ADONETDSServer.cpp,46
HzFramework\DataStore\Clients\ContextInfo\DscCollectionBaseImpl.cpp,26
HzFramework\DataStore\Clients\ContextInfo\DscServiceBaseImpl.cpp,122
HzFramework\DataStore\Clients\ContextInfo\DscTable.cpp,66
HzFramework\DataStore\Clients\DataStoreServices\CalibrationServiceHelper.cpp,15
HzFramework\DataStore\Clients\DataStoreServices\CalibrationServiceHelper.h,15
HzFramework\DataStore\Clients\DataStoreServices\DscCatCalibrationService.cpp,15
HzFramework\DataStore\Clients\DataStoreServices\DscNominalCalibrationService.cpp,29
HzFramework\DataStore\Clients\DataStoreServices\DscNotDoneCalibrationService.cpp,11
HzFramework\DataStore\Clients\DataStoreServices\DscRegisterEnsService.cpp,17
HzFramework\DataStore\Clients\DataStoreServices\DscRTWorkspaceService.cpp,16
HzFramework\DataStore\Clients\DataStoreServices\DscServiceImpl.h,17
HzFramework\DataStore\Clients\DataStoreServices\DscTransactionService.cpp,16
HzFramework\DataStore\Clients\DataStoreServices\DscTSDocumentService.cpp,26
HzFramework\DataStore\Clients\gTest\DscTSTnDCopyDeleteHelperTest.cpp,9
HzFramework\DataStore\Clients\gTest\DSServerTest.h,8
HzFramework\DataStore\Clients\gTest\FakeRecordset.h,8
HzFramework\DataStore\Databases\HzDB\AuxEquipCatalogLoader\AbstractArgParser.cs,57
HzFramework\DataStore\Databases\HzDB\DetachDB\clsDetachDB.cs,9
HzFramework\DataStore\Samples\OSDDInfo\OSDDChannelUserControl.cs,133
HzFramework\DataStore\Samples\OSDDInfo\OSDDCommonUserControl.cs,133
HzFramework\DataStore\Utilities\DscDataExplorer\StaticData.cs,44
HzFramework\DataStore\Utilities\DscDataExplorer\WorkerThread.cs,95
HzFramework\Dex\Common\DlisBCFactory.cpp,14
HzFramework\Dex\Common\DotNET\DexCommon_MsTest\LASFrameTest.cs,24
HzFramework\Dex\Common\DotNET\DexCommonUtilities.cs,25
HzFramework\Dex\Common\DotNET\LASDefinitions.cs,79
HzFramework\Dex\Common\ManagedToolStringUtilityWrapper.cpp,7
HzFramework\Dex\Common\ManagedToolStringUtilityWrapper.h,7
HzFramework\Dex\Common\MaxWellDscReader.cpp,66
HzFramework\Dex\Common\OsddConverter\MultiInstanceProvider.cs,16
HzFramework\Dex\Common\OsddConverter\OsddConverter_AutoTest\ChannelConversionByDatabaseProviderTest.cs,12
HzFramework\Dex\Common\OsddConverter\OsddConverter_AutoTest\ChannelConversionByFileProviderTest.cs,12
HzFramework\Dex\Common\OsddConverter\OsddConverter_AutoTest\OsddConverterRulesConflictionDetector.cs,14
HzFramework\Dex\Common\OsddConverter\OsddConverter_MsTest\ChannelConversionTest.cs,17
HzFramework\Dex\Common\OsddConverter\OsddConverter_MsTest\CloneChannelConversionTest.cs,17
HzFramework\Dex\Common\OsddConverter\OsddConverter_MsTest\MultiInstanceProviderForPrintTest.cs,33
HzFramework\Dex\Common\OsddConverter\OsddConverter_MsTest\MultiInstanceProviderTest.cs,33
HzFramework\Dex\DexNative_MicroTest\DexNativeMicroTestUtility.h,15
HzFramework\Dex\DexNative_MicroTest\DexParaZoneServiceTest.cpp,20
HzFramework\Dex\DexNative_MicroTest\DlisFrameTest.cpp,16
HzFramework\Dex\DexNative_MicroTest\FakeCSingleIndexDataModel.h,8
HzFramework\Dex\DexNative_MicroTest\Write440OPToolTest.cpp,8
HzFramework\Dex\DLIS\DexDlisConverter\DexDlisConverterChannel.cpp,13
HzFramework\Dex\DLIS\DexDlisConverter\DexDlisConverterDef.h,17
HzFramework\Dex\DLIS\DexDlisConverter\DexDlisConverterMoveOrDupObject.cpp,8
HzFramework\Dex\DLIS\DexDlisConverter\DexDlisConverterParameter.cpp,30
HzFramework\Dex\DLIS\DexDlisConverter\DexDlisConverterParameterToChannel.cpp,21
HzFramework\Dex\DLIS\DexDlisReader\ArchiveReader.cpp,19
HzFramework\Dex\DLIS\DexDlisReader\DlisFileReader.cpp,35
HzFramework\Dex\DLIS\DexDlisReader\DotNET\RuntimeSpec.cs,22
HzFramework\Dex\DLIS\DexDlisWriter\BulkDataSetter\BulkDataSetterImpl.h,15
HzFramework\Dex\DLIS\DexDlisWriter\BulkDataWriterHelper.cpp,15
HzFramework\Dex\DLIS\DexDscReaders\DexToolDscReader.cpp,66
HzFramework\Dex\DscGUIDMapService\DscGuidMapFolder.cs,60
HzFramework\Dex\DscGUIDMapService\DscGUIDMapHelper.cs,44
HzFramework\Dex\LAS\DexLasReader\DotNET\RuntimeSpec.cs,22
HzFramework\Dex\LAS\DexLasWriter\DotNET\AutoTest\LASBulkDataWriterTestable.cs,23
HzFramework\Dex\LAS\DexLasWriter\DotNET\AutoTest\LasWriterAutoTest.cs,24
HzFramework\Dex\LAS\DexLasWriter\DotNET\MsTest\LASBulkDataWriterTestable.cs,23
HzFramework\Dex\TieringFilter\TieringRepresentationArrayComplexImpl.h,9
HzFramework\Dex\TieringFilter\TieringRepresentationArrayImpl.h,9
HzFramework\Dex\TieringFilter\TieringRepresentationScalarImpl.h,8
HzFramework\Dex\TieringFilter\TieringRepresentationScalarStringImpl.h,8
HzFramework\Dex\WITSML\DexWitsmlWriter\ChannelDataProvider.cs,25
HzFramework\Dex\WITSML\DexWitsmlWriter\RuntimeSpec.cs,44
HzFramework\Dex\WITSML\DexWitsmlWriter\WITSMLBhaHelper.cs,18
HzFramework\Dex\WITSML\DexWitsmlWriter\WITSMLConverter.cs,35
HzFramework\Dex\WITSML\DexWitsmlWriter\WITSMLDataWriter.cs,8
HzFramework\Dex\WITSML\WitsmlWriter2\ChannelDataProvider.cs,25
HzFramework\Dex\WITSML\WitsmlWriter2\RuntimeSpec.cs,44
HzFramework\Dex\WITSML\WitsmlWriter2\WITSMLConverter.cs,35
HzFramework\Dex\WITSML\WitsmlWriter2\WITSMLRep.cs,8
HzFramework\Dex\WITSML\WitsmlWriter2\WitsmlStabilizerHelper.cs,18
HzFramework\Execution\EnsembleManager\AutoTest\EnsembleManager_AutoTest\PassManagerTest.cpp,16
HzFramework\Execution\EnsembleManager\AutoTest\EnsembleManager_AutoTest\RunningActivitesValidationHelperTest.cpp,34
HzFramework\Execution\EnsembleManager\EnsembleMgr.cpp,9
HzFramework\Execution\EnsembleManager\EnsembleMgr.h,9
HzFramework\Execution\EnsembleManager\RunningActivitiesValidationHelper.cpp,80
HzFramework\Execution\EnsembleManager\TaskMgr.cpp,64
HzFramework\Execution\EnsembleManager\TaskResourceManager.cpp,32
HzFramework\Execution\EnsembleManager\UIResourceMgr.h,18
HzFramework\Execution\FrameworkTasks\AcqTasks\AcqConfigureTask.cpp,19
HzFramework\Execution\FrameworkTasks\AcqTasks\AutoTest\AcqTasks_AutoTest\DataFocusHelperTest.cpp,16
HzFramework\Execution\FrameworkTasks\AcqTasks\AutoTest\AcqTasks_AutoTest\WLCableTrimTasksTest.cpp,10
HzFramework\Execution\FrameworkTasks\AcqTasks\DataFocusHelper.cpp,21
HzFramework\Execution\FrameworkTasks\AcqTasks\DnMAcquireTask.cpp,72
HzFramework\Execution\FrameworkTasks\AcqTasks\DnMDepthImportConfigureTask.cpp,30
HzFramework\Execution\FrameworkTasks\AcqTasks\gTest\AcqTasks_GTest\WLAcqMsgRAHelperTest.cpp,32
HzFramework\Execution\FrameworkTasks\AcqTasks\TFFAcquireTask.cpp,93
HzFramework\Execution\FrameworkTasks\AcqTasks\WLAcqMsgAcquireDataModel.cpp,158
HzFramework\Execution\FrameworkTasks\AcqTasks\WLRMProcessingTask.cpp,19
HzFramework\Execution\Samples\TestExecution\TestExecutionDlg.cpp,172
HzFramework\Execution\Samples\TestSatEngine\TestSatEngine.cpp,52
HzFramework\Execution\Samples\TestSearchOrder\TestSearchOrder.cpp,159
HzFramework\Execution\Samples\TestSlots\TestSlots.h,312
HzFramework\Execution\TaskRunManagers\AccumTaskRunManager.cpp,10
HzFramework\Execution\TaskRunManagers\AutoTest\TaskRunManagersGAutoTest\AccumTaskRunManagerTest.cpp,65
HzFramework\Execution\TaskRunManagers\CaliCompTaskRunManager.cpp,34
HzFramework\Execution\TaskRunManagers\gTest\TaskRunManagers_GTest\AccumTaskRunManagerTest.cpp,65
HzFramework\Execution\TaskRunManagers\Test\RecomputeRunUnitTest.cpp,18
HzFramework\Include\AdoWrapper.cpp,16
HzFramework\Include\CmpRecipe.cpp,16
HzFramework\Include\CmpRecipe.h,7
HzFramework\Include\Utils.h,16
HzFramework\Include\Utils2.cpp,21
HzFramework\Include\Utils2.h,60
HzFramework\Mock\DsClients\MockISlbDscCalibrationCollection.h,180
HzFramework\Mock\DsClients\MockISlbDscCalibrationService.h,20
HzFramework\Mock\DsClients\MockISlbDSCCatCalibrationCollection.h,417
HzFramework\Mock\DsClients\MockISlbDscCatCalibrationService.h,12
HzFramework\Mock\DsClients\MockISlbDscChannelCollection.h,181
HzFramework\Mock\DsClients\MockISlbDscCollection.h,515
HzFramework\Mock\DsClients\MockISlbDscDataAcquisitionRunCollection.h,473
HzFramework\Mock\DsClients\MockISlbDscDocument.h,14
HzFramework\Mock\DsClients\MockISlbDscEnsembleCollection.h,97
HzFramework\Mock\DsClients\MockISlbDscFilteredCollection.h,181
HzFramework\Mock\DsClients\MockISlbDscIntervalSetCollection.h,450
HzFramework\Mock\DsClients\MockISlbDscLogicalAcqPassCollection.h,181
HzFramework\Mock\DsClients\MockISlbDscParameterCollection.h,89
HzFramework\Mock\DsClients\MockISlbDscRepresentationCollection.h,236
HzFramework\Mock\DsClients\MockISlbDscRepresentationDouble.h,58
HzFramework\Mock\DsClients\MockISlbDscRepresentationIndex.h,23
HzFramework\Mock\DsClients\MockISlbDscRepresentationReader.h,23
HzFramework\Mock\DsClients\MockISlbDscService.h,20
HzFramework\Mock\DsClients\MockISlbDscToolCollection.h,515
HzFramework\Mock\DsClients\MockISlbDscToolStringCollection.h,367
HzFramework\Mock\DsClients\MockISlbDscToolStringDocument.h,14
HzFramework\Mock\DsClients\MockISlbDscTransactionService.h,12
HzFramework\Mock\DsClients\MockISlbDscTSDocumentService.h,12
HzFramework\Mock\DsClients\MockISlbWellLogDocument.h,14
HzFramework\Mock\ToolStringHandler\MockISlbToolStringHandler.h,36
HzFramework\Utilities\AutoTestLibrary\HzUtil.cs,37
HzFramework\Utilities\BulkDataComparer\BulkDataComparer.cs,13
HzFramework\Utilities\BulkDataComparer\BulkDataFileInfo.cs,22
HzFramework\Utilities\BulkDataComparer\Definition.cs,12
HzFramework\Utilities\BulkDataComparer\FileInfoComparer.cs,10
HzFramework\Utilities\BulkDataComparer\FileReader.cs,62
HzFramework\Utilities\BulkDataComparer\Utility.cs,30
