Project Name,Checkpoint Name,Created On,File Name,Lines,Statements,Percent Comment Lines,Percent Documentation Lines,"Classes, Interfaces, Structs",Methods per Class,Calls per Method,Statements per Method,Line Number of Most Complex Method*,Name of Most Complex Method*,Maximum Complexity*,Line Number of Deepest Block,Maximum Block Depth,Average Block Depth,Average Complexity*,Statements at block level 0,Statements at block level 1,Statements at block level 2,Statements at block level 3,Statements at block level 4,Statements at block level 5,Statements at block level 6,Statements at block level 7,Statements at block level 8,Statements at block level 9
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\Job\RepresentationValidator.cs,46,27,0.0,0.0,1,4.00,2.25,3.00,32,"RepresentationValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",2,38,3,1.15,1.25,11,4,9,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\Job\RepSegmentValidator.cs,58,33,0.0,0.0,1,4.00,2.50,4.50,39,"RepSegmentValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",6,27,3,1.36,2.75,11,4,13,5,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\Job\RunValidator.cs,47,29,0.0,0.0,1,4.00,3.00,3.50,32,"RunValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",3,39,3,1.21,1.50,11,4,11,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\Job\TaskRunValidator.cs,44,26,0.0,0.0,1,4.00,1.75,2.75,31,"TaskRunValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",2,37,3,1.12,1.25,11,4,8,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\Job\Axis\AxisValidator.cs,44,26,0.0,0.0,1,4.00,2.50,3.00,31,"AxisValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",2,37,3,1.19,1.25,10,4,9,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\Job\Axis\AxisValueValidator.cs,45,27,0.0,0.0,1,4.00,1.75,3.00,31,"AxisValueValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",2,38,3,1.15,1.25,11,4,9,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\SurveySummaryRecord\SummaryRecordValidator.cs,44,26,0.0,0.0,1,4.00,1.75,2.75,31,"SummaryRecordValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",2,37,3,1.12,1.25,11,4,8,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\SurveySummaryRecord\WDSStationSummaryRecordUsgValidator.cs,52,31,0.0,0.0,1,4.00,2.50,4.00,20,"WDSStationSummaryRecordUsgValidator.SubLevelValidator(IValidable reference, IValidable target)",3,28,3,1.29,1.75,11,4,12,4,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\SurveySummaryRecord\WDSStationValidator.cs,53,32,0.0,0.0,1,4.00,2.50,3.50,35,"WDSStationValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",3,44,3,1.09,1.50,14,4,11,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\ToolString\AuxiliaryEquipmentValidator.cs,46,25,0.0,0.0,1,5.00,1.40,2.20,33,"AuxiliaryEquipmentValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",2,39,3,1.20,1.20,9,5,8,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\ToolString\EquipmentPropertyValidator.cs,45,27,0.0,0.0,1,4.00,1.75,2.75,32,"EquipmentPropertyValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",2,38,3,1.07,1.25,12,4,8,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\ToolString\ToolElementValidator.cs,48,30,0.0,0.0,1,4.00,3.25,4.00,27,"ToolElementValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",2,30,3,1.33,1.50,10,4,12,4,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\ToolString\ToolSegmentConnectionValidator.cs,126,78,0.0,0.0,1,10.00,3.90,5.70,55,"ToolSegmentConnectionValidator.Visit(ToolSegmentConnectionModule left, ToolSegmentConnectionModule right,Func<ToolSegmentConnectionModule,ToolSegmentConnectionModule,bool> method)",10,68,4,1.86,2.80,9,12,41,13,3,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\ToolString\ToolSegmentValidator.cs,47,26,0.0,0.0,1,5.00,2.00,2.40,34,"ToolSegmentValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",2,40,3,1.23,1.20,9,5,9,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\ToolString\ToolStringConnectionValidator.cs,145,88,0.7,0.0,1,11.00,2.82,5.36,74,"ToolStringConnectionValidator.VisitToolStringModule(ToolStringModule left, ToolStringModule right,Func<ToolStringModule,ToolStringModule,bool> method)",7,113,4,1.69,2.82,16,13,43,14,2,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\ToolString\ToolStringValidator.cs,46,28,0.0,0.0,1,4.00,3.00,3.25,33,"ToolStringValidator.LoadResource(HzDbEntitiesMock dbEntities, params Guid[] primaryKey)",2,39,3,1.18,1.25,11,4,10,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\ToolString\Utility\ToolStringModuleTreeBuilder.cs,72,46,0.0,0.0,1,2.00,9.00,17.00,39,"ToolStringModuleTreeBuilder.BuildSubToolStringModuleTree(ToolStringModule last, IList<ToolStringModule> moduleList)",6,52,4,1.96,5.00,9,3,21,7,6,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchivingValidationTest\Validators\ToolString\Utility\ToolStringPrinter.cs,73,46,0.0,0.0,1,3.00,2.33,12.33,41,"ToolStringPrinter.ShowToolStringConnection(ToolStringModule root,ToolStringConType toolStringConType)",11,33,4,2.09,6.00,5,4,21,14,2,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchiving_AutoTest\ExportingTest.cs,68,40,0.0,0.0,1,4.00,3.50,4.75,22,ExportingTest.ImportOneJobArchive(FileInfo jobArchiveFileInfo),3,30,4,1.35,2.00,12,9,13,5,1,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchiving_AutoTest\ImportingTest.cs,48,30,0.0,0.0,1,1.00,10.00,12.00,21,ImportingTest.Test2_ImportStaticData(),1,23,2,0.97,1.00,13,5,12,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataArchiving_AutoTest\Properties\AssemblyInfo.cs,36,15,47.2,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Attributes\AutogenerateAttribute.cs,8,3,0.0,0.0,1,0.00,0.00,0.00,,,0,1,0,0.00,0.00,3,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Attributes\Base64CodedAttribute.cs,22,16,0.0,0.0,1,4.00,0.00,1.00,7,Base64CodedAttribute.ImportNeeded.set(),1,19,2,1.31,1.00,3,5,8,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Attributes\CollectionPropertyAttribute.cs,8,3,0.0,0.0,1,0.00,0.00,0.00,,,0,1,0,0.00,0.00,3,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Attributes\CustomizedFormatAttribute.cs,15,10,0.0,0.0,1,2.00,0.00,0.50,9,CustomizedFormatAttribute.CustomizedFormatAttribute(ExportingFormatType formatType),1,9,2,0.80,1.00,5,2,3,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Attributes\DeserializeAttribute.cs,18,9,0.0,0.0,1,2.00,0.00,1.00,8,DeserializeAttribute.DataModelType.get(),1,15,3,1.11,1.00,3,3,2,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Attributes\ExternalFileAttribute.cs,14,8,0.0,0.0,1,2.00,0.00,0.50,7,ExternalFileAttribute.ExternalFileAttribute(string parentDirectory = ""),1,7,2,1.00,1.00,3,2,3,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Attributes\IgnoreAttribute.cs,32,12,0.0,0.0,1,3.00,0.00,0.67,11,IgnoreAttribute.IgnoreAttribute(IgnorePhase phase),1,11,3,0.92,1.00,5,4,2,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Attributes\PropertyLoaderAttribute.cs,19,9,0.0,0.0,1,2.00,0.00,1.00,9,PropertyLoaderAttribute.Equipmentloader.get(),1,16,3,1.11,1.00,3,3,2,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\AcqCollectorPass.cs,20,26,0.0,0.0,1,6.00,0.00,0.00,10,AcqCollectorPass.FolderName.set(),1,10,2,1.27,1.00,5,9,12,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Annotation.cs,22,41,0.0,0.0,1,12.00,0.00,0.00,8,Annotation.Format.set(),1,8,2,1.49,1.00,4,13,24,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Channel.cs,30,39,0.0,0.0,1,10.00,0.00,0.20,11,Channel.AxisList.set(),1,17,2,1.33,1.00,7,12,20,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\DataAcquisitionRun.cs,73,75,4.1,0.0,1,21.00,0.19,0.29,9,DataAcquisitionRun.RunlevelComputationEnsembles.set(),1,15,3,1.55,1.00,5,28,38,4,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Ensemble.cs,60,71,0.0,0.0,1,16.00,0.06,1.06,12,Ensemble.SummaryRecords.set(),1,40,2,1.52,1.00,6,22,43,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\GuidReference.cs,19,9,0.0,0.0,1,3.00,0.00,0.33,7,GuidReference.Guid.set(),1,17,2,1.00,1.00,3,3,3,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\IntervalSet.cs,19,24,0.0,0.0,1,6.00,0.00,0.00,8,IntervalSet.StopIndexList.set(),1,8,2,1.33,1.00,4,8,12,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Job.cs,90,108,0.0,0.0,2,13.00,0.00,0.31,12,FileMap.FullSourcePath.set(),1,24,2,1.44,1.00,10,40,58,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\LogicalAcquisitionPass.cs,60,95,0.0,0.0,1,28.00,0.00,0.11,9,LogicalAcquisitionPass.IsTimePass(),1,15,2,1.53,1.00,5,35,55,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\MaxwellVersion.cs,35,23,0.0,0.0,2,2.50,0.40,1.20,17,MaxwellVersion.FillPatch(IList<string> patchVersions),3,13,3,1.35,1.25,5,6,11,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Modification.cs,29,50,0.0,0.0,1,15.00,0.00,0.07,9,Modification.RepresentaionRefs.set(),1,13,2,1.48,1.00,5,16,29,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\ModificationRepresentationRef.cs,12,20,0.0,0.0,1,6.00,0.00,0.00,5,ModificationRepresentationRef.SamplingRate.set(),1,5,2,1.50,1.00,2,6,12,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Parameter.cs,57,64,3.5,0.0,1,17.00,0.29,0.65,40,Parameter.IsValidZonable(string intervalSetOsddCode),6,30,4,1.66,1.33,4,21,33,5,1,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Representation.cs,14,18,7.1,0.0,1,5.00,0.00,0.00,7,Representation.Properties.set(),1,7,2,1.39,1.00,3,5,10,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\RepSegMent.cs,26,36,0.0,0.0,1,9.00,0.00,0.00,9,RepSegment.IndexRepresentation.set(),1,9,2,1.36,1.00,5,13,18,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\ToolString.cs,44,63,0.0,0.0,1,14.00,0.00,0.21,12,ToolString.JobGuid.set(),1,19,3,1.38,1.00,8,24,30,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\AXIS\Axis.cs,32,27,0.0,0.0,1,7.00,0.29,0.43,10,Axis.Log(ILog logger),1,15,2,1.26,1.00,6,8,13,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\AXIS\AxisValue.cs,22,26,0.0,0.0,1,8.00,0.13,0.13,7,AxisValue.Log(ILog logger),1,7,2,1.46,1.00,3,8,15,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Calibration\CatAccumulation.cs,28,42,0.0,0.0,1,12.00,0.00,0.08,10,CatAccumulation.CatAccumulationStats.set(),1,14,2,1.40,1.00,6,13,23,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Calibration\CatAccumulationStat.cs,30,51,0.0,0.0,1,16.00,0.00,0.00,7,CatAccumulationStat.ShopBeforeUpperLimit.set(),1,7,2,1.57,1.00,3,16,32,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Calibration\CatCalibration.cs,38,60,0.0,0.0,1,18.00,0.06,0.17,10,CatCalibration.AddCaliComputation(CatCaliComputation catCaliComputation),1,14,2,1.48,1.00,6,19,35,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Calibration\CatCaliCoeffValue.cs,17,30,0.0,0.0,1,9.00,0.00,0.00,7,CatCaliCoeffValue.ToleranceMinValue.set(),1,7,2,1.50,1.00,3,9,18,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Calibration\CatCaliComputation.cs,33,37,0.0,0.0,1,8.00,0.00,0.50,11,CatCaliComputation.Parameters.set(),1,18,2,1.30,1.00,7,12,18,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Common\ExportingFormatType.cs,7,2,0.0,0.0,0,0.00,0.00,0.00,,,0,2,0,0.00,0.00,2,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Deliverables\CatDeliverable.cs,25,21,0.0,0.0,1,4.00,0.00,0.75,9,CatDeliverable.PcatDeliverableTemplates.set(),1,17,2,1.19,1.00,5,7,9,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Deliverables\Deliverable.cs,11,10,0.0,0.0,1,2.00,0.00,0.00,8,Deliverable.EntityGuid.set(),1,8,2,1.00,1.00,4,2,4,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Deliverables\DeliverableSet.cs,23,19,0.0,0.0,1,4.00,0.00,0.50,9,DeliverableSet.DeliverableTemplates.set(),1,15,2,1.16,1.00,5,6,8,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Deliverables\DeliverableTemplate.cs,31,39,0.0,0.0,1,10.00,0.00,0.10,11,DeliverableTemplate.DeliverableRef.set(),1,16,2,1.31,1.00,7,13,19,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Deliverables\PcatDeliverableTemplate.cs,18,22,0.0,0.0,1,5.00,0.00,0.00,9,PcatDeliverableTemplate.ComponentCode.set(),1,9,2,1.23,1.00,5,7,10,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Deliverables\PcatFormat.cs,16,16,0.0,0.0,1,3.00,0.00,0.00,9,PcatFormat.EnsembleProgId.set(),1,9,2,1.06,1.00,5,5,6,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Deliverables\PcatXyPlotFormat.cs,16,16,0.0,0.0,1,3.00,0.00,0.00,9,PcatXyPlotFormat.EnsembleProgId.set(),1,9,2,1.06,1.00,5,5,6,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Survey_SummaryRecord\SummaryRecord.cs,55,74,0.0,0.0,1,21.00,0.24,0.38,48,SummaryRecord.IsSurvey(),2,16,2,1.51,1.03,6,24,44,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Survey_SummaryRecord\Wds.cs,27,21,0.0,0.0,1,5.00,0.60,0.60,10,Wds.Log(ILog logger),1,15,2,1.14,1.00,6,6,9,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\Survey_SummaryRecord\WdsStation.cs,70,138,0.0,0.0,1,43.00,0.07,0.12,10,WdsStation.Log(ILog logger),1,16,2,1.59,1.00,6,45,87,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\TS\ComputationEnsemble.cs,16,7,0.0,0.0,1,3.00,0.00,0.00,5,ComputationEnsemble.SelectionAvailability.set(),1,14,2,1.00,1.00,2,3,2,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\TS\Equipment.cs,26,21,0.0,0.0,1,5.00,0.00,0.40,9,Equipment.Computations.set(),1,19,2,1.14,1.00,5,8,8,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\TS\EquipmentType.cs,13,2,0.0,0.0,0,0.00,0.00,0.00,,,0,2,0,0.00,0.00,2,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\TS\SurfaceEquipment.cs,15,7,0.0,0.0,1,3.00,0.00,0.00,5,SurfaceEquipment.SelectionAvailability.set(),1,13,2,1.00,1.00,2,3,2,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\TS\Tool.cs,19,11,0.0,0.0,1,3.00,0.00,0.33,8,Tool.ToolSegments.set(),1,17,2,0.91,1.00,4,4,3,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\TS\ToolElement.cs,28,17,0.0,0.0,1,4.00,0.50,0.75,11,ToolElement.CatCalibrationRefs.set(),1,26,2,0.88,1.00,7,5,5,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Beans\TS\ToolSegment.cs,20,11,0.0,0.0,1,3.00,0.00,0.33,8,ToolSegment.ToolElements.set(),1,18,2,0.91,1.00,4,4,3,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Common\Const.cs,25,16,0.0,0.0,1,0.00,0.00,0.00,,,0,5,1,0.88,0.00,2,14,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Exporting\IExportable.cs,6,2,0.0,0.0,1,0.00,0.00,0.00,,,0,2,0,0.00,0.00,2,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Exporting\IExporter.cs,9,4,0.0,0.0,1,0.00,0.00,0.00,,,0,2,0,0.00,0.00,4,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Importing\Importable.cs,6,2,0.0,0.0,1,0.00,0.00,0.00,,,0,2,0,0.00,0.00,2,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\MsTest\Beans\ParameterTest.cs,96,56,0.0,0.0,1,9.00,3.11,3.33,20,ParameterTest.IsZonableMatch_test_zonable_match_interval_set_osddcode_mismatch_should_return_false(),1,22,2,1.43,1.00,6,20,30,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\MsTest\Properties\AssemblyInfo.cs,36,15,47.2,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\MsTest\Utils\AttributeUtilityTest.cs,57,35,0.0,0.0,1,5.00,6.80,3.40,13,AttributeUtilityTest.GetParentDirectory_test(),1,15,2,1.26,1.00,8,10,17,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\MsTest\Utils\CodecUtilTest.cs,20,12,0.0,0.0,1,1.00,8.00,4.00,11,CodecUtilTest.IsCodec_test(),1,13,2,0.83,1.00,6,2,4,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Properties\AssemblyInfo.cs,36,15,47.2,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Util\AttributeUtility.cs,33,16,0.0,0.0,1,4.00,1.00,2.00,8,"AttributeUtility.IsIgnore(this PropertyInfo propertyInfo, IgnorePhase phase)",2,10,2,1.25,1.25,4,4,8,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Util\CodecUtil.cs,42,22,0.0,0.0,1,5.00,0.80,1.80,23,CodecUtil.Decode(this object originalValue),2,14,3,1.45,1.20,6,5,6,5,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Util\DBEntityFactory.cs,26,14,0.0,0.0,1,2.00,0.50,3.00,11,DBEntityFactory.RefreshDb(),2,17,4,1.57,1.50,4,3,3,3,1,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\DataModel\Util\LoggerManager.cs,21,14,0.0,0.0,1,1.00,5.00,8.00,9,LoggerManager.LogPath(string archiveFolder),3,16,3,1.36,3.00,5,1,6,2,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\EFLibrary\CommonInterface.cs,4,1,0.0,0.0,0,0.00,0.00,0.00,,,0,2,0,0.00,0.00,1,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\EFLibrary\EFObject.cs,373,223,0.0,0.0,74,0.99,0.00,1.00,11,t_Data_Acquisition_Run.DBLastUpdateTime(),1,11,2,0.98,1.00,77,73,73,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\EFLibrary\HzDBEntities.cs,2519,811,0.0,0.0,1,75.00,24.63,7.83,7,HzDbEntities.OnModelCreating(DbModelBuilder modelBuilder),1,8,2,1.90,1.00,3,75,733,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\EFLibrary\t_Accumulation.cs,76,89,0.0,0.0,1,21.00,0.00,0.10,12,t_Accumulation.t_Cali_Comp_Accum_Usg.set(),1,19,2,1.39,1.00,7,40,42,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\EFLibrary\t_Accumulation_Stat.cs,73,91,0.0,0.0,1,22.00,0.00,0.00,12,t_Accumulation_Stat.t_Accumulation.set(),1,12,2,1.41,1.00,7,40,44,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\EFLibrary\t_Acq_Collector_Pass.cs,47,50,0.0,0.0,1,11.00,0.00,0.09,12,t_Acq_Collector_Pass.t_Rep_Segment.set(),1,18,2,1.28,1.00,7,22,21,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\EFLibrary\t_Annotation.cs,59,73,0.0,0.0,1,18.00,0.00,0.00,12,t_Annotation.t_Job.set(),1,12,2,1.40,1.00,7,30,36,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\EFLibrary\t_Auxiliary_Equipment.cs,109,136,0.0,0.0,1,35.00,0.00,0.06,12,t_Auxiliary_Equipment.t_Tool_String_Conn1.set(),1,19,2,1.46,1.00,7,59,70,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\EFLibrary\t_Axis.cs,48,50,0.0,0.0,1,10.00,0.00,0.10,12,t_Axis.t_Axis_Value.set(),1,18,2,1.24,1.00,7,24,19,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\EFLibrary\t_Axis_Value.cs,51,61,0.0,0.0,1,14.00,0.00,0.00,12,t_Axis_Value.t_Axis.set(),1,12,2,1.34,1.00,7,26,28,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzProducts\DataArchiving\EFLibrary\t_Borehole.cs,84,97,0.0,0.0,1,21.00,0.00,0.14,12,t_Borehole.t_WDS.set(),1,20,2,1.37,1.00,7,47,43,0,0,0,0,0,0,0
